epoch_duration,n_epochs,seed,noise_sigma,onset_threshold,onset_threshold_mode,c_high,c_low,expected_dwell,expected_switching_rate,expected_mean_sync,n_wcc_samples,peak_amplitude,dwell_time,switching_rate,mean_synchrony,onset_latency,rise_time,recovery_time,synchrony_entropy,bimodality_coefficient,fraction_above_threshold,inter_peak_cv,first_peak_time,onset_latency_imputed,rise_time_imputed,recovery_time_imputed,onset_defined,rise_defined,recovery_defined
15.0,8,2027,0.3,0.5,fixed,0.8,0.15,15.0,2.0,0.47500000000000003,593,0.9849354792526006,6.2,3.8448566610455313,0.1828264429021251,28.0,3.0,3.0,4.0362535921295155,0.4084485523252031,0.21416526138279932,0.934554391369998,6.0,28.0,3.0,3.0,1.0,1.0,1.0
15.0,8,2028,0.3,0.5,fixed,0.8,0.15,15.0,2.0,0.47500000000000003,593,0.9315560733361912,7.409090909090909,4.350758853288364,0.18966672751746894,6.0,,3.0,4.063667788302322,0.4522034368202197,0.2715008431703204,1.278151271822119,6.0,6.0,30.0,3.0,1.0,0.0,1.0
15.0,8,2029,0.3,0.5,fixed,0.8,0.15,15.0,2.0,0.47500000000000003,593,0.9654280945520399,9.1,4.0472175379426645,0.20080270988064763,23.0,4.0,8.0,4.13307345869821,0.4979708643691264,0.31534569983136596,1.3506100507867425,2.0,23.0,4.0,8.0,1.0,1.0,1.0
30.0,2,2000,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9343151684587804,16.4,0.9215017064846416,0.0790843209289839,51.0,,7.0,4.029113864595014,0.42920916581580726,0.12627986348122866,2.190181447427639,53.0,51.0,30.0,7.0,1.0,0.0,1.0
30.0,2,2001,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9368462465054764,19.0,0.5119453924914675,0.10065573003040694,49.0,2.0,8.0,3.9161385062753156,0.4214273140138188,0.09726962457337884,1.764486341315863,49.0,49.0,2.0,8.0,1.0,1.0,1.0
30.0,2,2002,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9438162388840432,15.5,0.7167235494880545,0.129255308027382,43.0,,7.0,3.851454618169917,0.4955540124389402,0.10580204778156997,1.706839589644151,48.0,43.0,30.0,7.0,1.0,0.0,1.0
30.0,2,2003,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9227573621051839,16.0,0.7167235494880545,0.1080495053683286,54.0,,11.0,4.084287678480262,0.38879938595890196,0.11945392491467577,1.674746387771118,57.0,54.0,30.0,11.0,1.0,0.0,1.0
30.0,2,2004,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9359745444868393,11.5,1.5358361774744027,0.14670940691765097,51.0,,5.0,3.9351102677425485,0.4472424300704442,0.16723549488054607,1.8921274991686357,52.0,51.0,30.0,5.0,1.0,0.0,1.0
30.0,2,2005,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9413428409803336,12.428571428571429,1.228668941979522,0.13053741011871256,49.0,,18.0,4.05109770689674,0.4137664697298551,0.15358361774744028,2.018822067668625,52.0,49.0,30.0,18.0,1.0,0.0,1.0
30.0,2,2006,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.8667429302252717,10.142857142857142,1.3310580204778155,0.0858605977145814,58.0,,4.0,4.0388259268179825,0.3910905752766637,0.11774744027303755,1.9049777604690474,59.0,58.0,30.0,4.0,1.0,0.0,1.0
30.0,2,2007,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9427821554111608,11.833333333333334,1.1262798634812285,0.1310545398819351,53.0,,17.0,3.8605039327371933,0.4271959501308436,0.11262798634812286,1.6763419905066514,55.0,53.0,30.0,17.0,1.0,0.0,1.0
30.0,2,2008,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.8792324169094136,13.5,0.7167235494880545,0.10467339014913589,50.0,,17.0,4.00601162636024,0.3750863017595776,0.09897610921501707,1.082319776522182,52.0,50.0,30.0,17.0,1.0,0.0,1.0
30.0,2,2009,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9026488725544738,12.5,1.1262798634812285,0.16859320230341768,56.0,,8.0,3.961680400777975,0.4259341526627046,0.12798634812286688,1.519292309889346,64.0,56.0,30.0,8.0,1.0,0.0,1.0
30.0,2,2010,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9569908952249307,19.4,0.9215017064846416,0.16669186775352043,52.0,4.0,14.0,4.002812875696512,0.4843189700459447,0.1689419795221843,1.5749497808644495,8.0,52.0,4.0,14.0,1.0,1.0,1.0
30.0,2,2011,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9016823657162973,16.4,0.9215017064846416,0.11135781947528373,40.0,,15.0,3.8898433106376142,0.45333918034492976,0.14505119453924914,2.0729849909543043,41.0,40.0,30.0,15.0,1.0,0.0,1.0
30.0,2,2012,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9136427495912652,10.75,1.5358361774744027,0.1646638114786631,21.0,,19.0,4.065912182851806,0.39850835669334894,0.14846416382252559,1.7648853035535992,21.0,21.0,30.0,19.0,1.0,0.0,1.0
30.0,2,2013,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9606119627004986,9.333333333333334,1.1262798634812285,0.09407787980516252,57.0,,8.0,3.9636640263333174,0.38522521609511245,0.10238907849829351,2.395411015000375,60.0,57.0,30.0,8.0,1.0,0.0,1.0
30.0,2,2014,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.8782722581240379,19.0,0.5119453924914675,0.04689309169396942,50.0,,21.0,4.058538052657131,0.43727464354855594,0.11092150170648464,2.0497886417593643,55.0,50.0,30.0,21.0,1.0,0.0,1.0
30.0,2,2015,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9258545842889525,14.5,0.7167235494880545,0.08810811925625871,54.0,,3.0,3.9193492013982754,0.3516020001984195,0.09897610921501707,1.0145864345980196,58.0,54.0,30.0,3.0,1.0,0.0,1.0
30.0,2,2016,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9247325995769633,18.0,0.5119453924914675,0.048324165664030555,50.0,,9.0,3.898773986141851,0.44880485138908666,0.09044368600682594,1.720232946111918,51.0,50.0,30.0,9.0,1.0,0.0,1.0
30.0,2,2017,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9376778653715605,13.666666666666666,1.1262798634812285,0.17985953504439756,28.0,,15.0,3.9869667532151363,0.36574359151013003,0.14334470989761092,1.614831184918708,29.0,28.0,30.0,15.0,1.0,0.0,1.0
30.0,2,2018,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9154746621973177,9.222222222222221,1.7406143344709897,0.1442030598201967,57.0,,5.0,3.998345632266865,0.370970092950879,0.14675767918088736,1.9964030200454919,58.0,57.0,30.0,5.0,1.0,0.0,1.0
30.0,2,2019,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9422533222952599,12.0,0.9215017064846416,0.1238421257755526,48.0,,16.0,3.957046186075106,0.4827097212153858,0.11092150170648464,2.052486650292145,50.0,48.0,30.0,16.0,1.0,0.0,1.0
30.0,2,2020,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9051733380796826,14.2,0.9215017064846416,0.08025710100511296,48.0,,9.0,3.9855182866033543,0.43164759794184293,0.13993174061433447,1.8412187720762485,50.0,48.0,30.0,9.0,1.0,0.0,1.0
30.0,2,2021,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9113924474238052,9.125,1.5358361774744027,0.09771629813346966,54.0,,8.0,3.9643729854090566,0.4141052115106434,0.12457337883959044,1.439820639050802,58.0,54.0,30.0,8.0,1.0,0.0,1.0
30.0,2,2022,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9353106438375715,12.666666666666666,1.1262798634812285,0.08102365167411947,56.0,,14.0,3.9660668355412647,0.4174814957416884,0.13310580204778158,1.461104857580143,60.0,56.0,30.0,14.0,1.0,0.0,1.0
30.0,2,2023,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.8613833292057739,15.0,0.9215017064846416,0.12470029107595544,57.0,,4.0,3.994937008744207,0.4114238867495177,0.1296928327645051,1.9458598023419802,59.0,57.0,30.0,4.0,1.0,0.0,1.0
30.0,2,2024,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9240177609457276,17.333333333333332,0.5119453924914675,0.0554662147171735,56.0,,6.0,3.9442284268240937,0.42063612231263237,0.09044368600682594,1.7122801436192052,58.0,56.0,30.0,6.0,1.0,0.0,1.0
30.0,2,2025,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9014259217294679,14.5,0.614334470989761,0.06477338349729415,58.0,9.0,7.0,3.940983471716392,0.37280575728254783,0.09897610921501707,1.7423453147316106,15.0,58.0,9.0,7.0,1.0,1.0,1.0
30.0,2,2026,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.8855318831822043,12.142857142857142,1.3310580204778155,0.11771667500895754,55.0,,7.0,4.100225742907819,0.4351773293454795,0.14846416382252559,2.288639376428081,55.0,55.0,30.0,7.0,1.0,0.0,1.0
30.0,2,2027,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.951279428066407,17.5,0.7167235494880545,0.1261130390031894,34.0,,15.0,3.829746832707673,0.48603642292686566,0.11433447098976109,1.0554045537671244,35.0,34.0,30.0,15.0,1.0,0.0,1.0
30.0,2,2028,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9273164067134021,11.5,1.1262798634812285,0.10611696782696804,53.0,14.0,4.0,3.9547924047378413,0.40527697414330194,0.11774744027303755,1.4089650349007883,14.0,53.0,14.0,4.0,1.0,1.0,1.0
30.0,2,2029,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9413708995869512,13.666666666666666,1.1262798634812285,0.10480248913437383,57.0,,6.0,4.045045248080287,0.40640119935482755,0.13139931740614336,2.0919093094165264,57.0,57.0,30.0,6.0,1.0,0.0,1.0
30.0,4,2000,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9343151684587795,19.285714285714285,1.3310580204778155,0.18281903003887728,51.0,,7.0,4.08251094161417,0.45258987068058326,0.2167235494880546,1.815481740362992,53.0,51.0,30.0,7.0,1.0,0.0,1.0
30.0,4,2001,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9368462465054749,24.4,0.9215017064846416,0.19709096357801417,49.0,2.0,8.0,3.99149478646544,0.5269907579996319,0.20477815699658702,1.4625161949200867,49.0,49.0,2.0,8.0,1.0,1.0,1.0
30.0,4,2002,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9438162388840434,22.4,0.9215017064846416,0.19894492019423432,43.0,,7.0,3.9954886595027417,0.5437913293807961,0.19112627986348124,2.500297951315113,48.0,43.0,30.0,7.0,1.0,0.0,1.0
30.0,4,2003,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.922757362105184,20.333333333333332,1.1262798634812285,0.18787748918272623,54.0,,11.0,4.158806344069624,0.4620580833083957,0.22013651877133106,1.7874225218886037,57.0,54.0,30.0,11.0,1.0,0.0,1.0
30.0,4,2004,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.935974544486839,15.1,1.9453924914675766,0.22950253645414695,51.0,,5.0,4.013113501268884,0.4990708291921667,0.2627986348122867,1.884801384709842,52.0,51.0,30.0,5.0,1.0,0.0,1.0
30.0,4,2005,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9413428409803338,15.777777777777779,1.6382252559726962,0.19952530145764127,49.0,,18.0,4.1723299750747795,0.46643545747932036,0.24061433447098976,2.6518847248167576,52.0,49.0,30.0,18.0,1.0,0.0,1.0
30.0,4,2006,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.920094406657173,14.777777777777779,1.7406143344709897,0.1789185245573396,58.0,3.0,3.0,4.11088484827715,0.44311692822732596,0.22184300341296928,2.556717369399684,59.0,58.0,3.0,3.0,1.0,1.0,1.0
30.0,4,2007,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9427821554111607,16.0,1.5358361774744027,0.21739524533642487,53.0,,17.0,4.042352905843499,0.46479722677519736,0.2030716723549488,1.7800352816348148,55.0,53.0,30.0,17.0,1.0,0.0,1.0
30.0,4,2008,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9486778566412664,18.833333333333332,1.1262798634812285,0.18108161951603707,50.0,,13.0,4.123063976273768,0.4491138868248639,0.19965870307167236,1.5298416240870478,52.0,50.0,30.0,13.0,1.0,0.0,1.0
30.0,4,2009,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9276626538556987,18.571428571428573,1.3310580204778155,0.24643502937895148,56.0,,7.0,4.040514439383795,0.5052923384878892,0.22696245733788395,2.1291934368733956,64.0,56.0,30.0,7.0,1.0,0.0,1.0
30.0,4,2010,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9569908952249309,26.833333333333332,1.1262798634812285,0.2661028616770211,52.0,4.0,14.0,4.10877170623353,0.5295401019830007,0.27986348122866894,1.5568066516283265,8.0,52.0,4.0,14.0,1.0,1.0,1.0
30.0,4,2011,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9145146133377442,19.857142857142858,1.3310580204778155,0.2205378531268993,40.0,,12.0,3.938085037070382,0.492142862706678,0.24232081911262798,2.5083005757794896,41.0,40.0,30.0,12.0,1.0,0.0,1.0
30.0,4,2012,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9136427495912641,15.444444444444445,1.7406143344709897,0.25662838366680785,21.0,,19.0,4.078294105217818,0.44684902296280093,0.24061433447098976,2.0783156308366824,21.0,21.0,30.0,19.0,1.0,0.0,1.0
30.0,4,2013,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9606119627004988,15.0,1.3310580204778155,0.16857417370762479,57.0,,8.0,4.094699171814351,0.4871048158022615,0.18088737201365188,2.8318869324568667,60.0,57.0,30.0,8.0,1.0,0.0,1.0
30.0,4,2014,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.8941454712108785,31.5,0.7167235494880545,0.15650679758913935,50.0,,4.0,4.119397343398958,0.529771478777233,0.22525597269624573,3.1155027106697535,55.0,50.0,30.0,4.0,1.0,0.0,1.0
30.0,4,2015,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9258545842889528,23.6,0.9215017064846416,0.1509681248317042,54.0,,3.0,4.061638096934091,0.4398407799957839,0.1962457337883959,1.5246460095856529,58.0,54.0,30.0,3.0,1.0,0.0,1.0
30.0,4,2016,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9247325995769634,21.6,0.9215017064846416,0.1259011718431715,50.0,,9.0,4.059674531773763,0.5142146866281645,0.18088737201365188,1.7929112270925103,51.0,50.0,30.0,9.0,1.0,0.0,1.0
30.0,4,2017,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9540702056713517,19.714285714285715,1.3310580204778155,0.26021787369889804,28.0,,13.0,4.1201645008095085,0.431545622054926,0.23890784982935154,1.9184142470977037,29.0,28.0,30.0,13.0,1.0,0.0,1.0
30.0,4,2018,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9359555634436874,15.875,1.5358361774744027,0.20317897519799347,57.0,5.0,28.0,4.006611065056441,0.43880410148858895,0.22184300341296928,2.427668772883421,58.0,57.0,5.0,28.0,1.0,1.0,1.0
30.0,4,2019,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9422533222952603,23.2,0.9215017064846416,0.21302177706086606,48.0,,16.0,4.054110865166888,0.5434047907842363,0.2150170648464164,2.497723831536293,50.0,48.0,30.0,16.0,1.0,0.0,1.0
30.0,4,2020,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9051733380796814,21.166666666666668,1.1262798634812285,0.16016845035319555,48.0,,9.0,4.10625166450866,0.4922626832344559,0.23208191126279865,2.3700988295252077,50.0,48.0,30.0,9.0,1.0,0.0,1.0
30.0,4,2021,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9113924474238052,13.777777777777779,1.7406143344709897,0.1830280952320185,54.0,,8.0,4.092487692067604,0.49981740603425584,0.21160409556313994,1.5170780747738277,58.0,54.0,30.0,8.0,1.0,0.0,1.0
30.0,4,2022,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9353106438375707,20.428571428571427,1.3310580204778155,0.1636187903023427,56.0,,14.0,4.067826079654503,0.503026936943503,0.24744027303754265,2.132052645890454,60.0,56.0,30.0,14.0,1.0,0.0,1.0
30.0,4,2023,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9440963873494259,22.833333333333332,1.1262798634812285,0.21813484668143562,57.0,11.0,4.0,4.047394947758374,0.4747373797938663,0.23378839590443687,2.375512249826145,59.0,57.0,11.0,4.0,1.0,1.0,1.0
30.0,4,2024,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9240177609457261,21.6,0.9215017064846416,0.1366850917043491,56.0,,6.0,4.0896490252651825,0.48983314879603773,0.18430034129692832,2.44922077829454,58.0,56.0,30.0,6.0,1.0,0.0,1.0
30.0,4,2025,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9369478170411008,22.4,0.8191126279863481,0.1317056383343052,58.0,10.0,2.0,4.094964553139151,0.46622438911203806,0.189419795221843,1.4303515724293425,15.0,58.0,10.0,2.0,1.0,1.0,1.0
30.0,4,2026,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9193118947855979,19.571428571428573,1.3310580204778155,0.18757461960560365,55.0,,10.0,4.090462473081026,0.5217326451859117,0.24061433447098976,2.8633912046831194,55.0,55.0,30.0,10.0,1.0,0.0,1.0
30.0,4,2027,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9512794280664068,20.5,1.1262798634812285,0.20976456779652322,34.0,,15.0,4.010185090841102,0.5013078423514015,0.20819112627986347,1.3239394090820606,35.0,34.0,30.0,15.0,1.0,0.0,1.0
30.0,4,2028,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9393946813342398,20.5,1.1262798634812285,0.18288719831609518,53.0,14.0,16.0,4.044616016071881,0.4834118057728554,0.20648464163822525,1.9046459716876725,14.0,53.0,14.0,16.0,1.0,1.0,1.0
30.0,4,2029,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.942743919253285,18.857142857142858,1.3310580204778155,0.1757032109116784,57.0,,9.0,4.112475785881117,0.4692461127361957,0.22013651877133106,2.6733584656964933,57.0,57.0,30.0,9.0,1.0,0.0,1.0
30.0,8,2000,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9349582944064283,29.0,1.5358361774744027,0.34477036471701933,51.0,,7.0,3.9315954088416043,0.5219002544641554,0.39078498293515357,1.390556131363346,53.0,51.0,30.0,7.0,1.0,0.0,1.0
30.0,8,2001,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9368462465054757,29.875,1.5358361774744027,0.36511627278708964,49.0,2.0,8.0,4.037586825396427,0.5738393476222924,0.4061433447098976,1.352700743702891,49.0,49.0,2.0,8.0,1.0,1.0,1.0
30.0,8,2002,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9564745604334122,27.875,1.5358361774744027,0.36438906438514984,43.0,,9.0,4.088467495466601,0.5664558503762471,0.3771331058020478,1.420566608198626,48.0,43.0,30.0,9.0,1.0,0.0,1.0
30.0,8,2003,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9446466287373758,26.88888888888889,1.7406143344709897,0.3467041825587444,54.0,,16.0,4.061629075803934,0.5846911639075665,0.4197952218430034,1.6300843877631503,57.0,54.0,30.0,16.0,1.0,0.0,1.0
30.0,8,2004,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9359745444868397,22.545454545454547,2.150170648464164,0.3724567547612337,51.0,,5.0,3.9710009659636682,0.5600022198245141,0.42150170648464164,1.5038512456901099,52.0,51.0,30.0,5.0,1.0,0.0,1.0
30.0,8,2005,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9413428409803336,23.727272727272727,2.04778156996587,0.3772710508916618,49.0,,18.0,4.074695417685035,0.5612265397755165,0.45051194539249145,2.1616033558016676,52.0,49.0,30.0,18.0,1.0,0.0,1.0
30.0,8,2006,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9529480688139573,21.0,2.354948805460751,0.3673404245690489,58.0,11.0,16.0,3.9957820817049856,0.5420373801529554,0.4283276450511945,1.3386786888702267,59.0,58.0,11.0,16.0,1.0,1.0,1.0
30.0,8,2007,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9427821554111608,22.545454545454547,2.150170648464164,0.3803819663153518,53.0,,17.0,4.023777281789097,0.5456226923177794,0.4112627986348123,1.2447575080848767,55.0,53.0,30.0,17.0,1.0,0.0,1.0
30.0,8,2008,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9486778566412681,25.0,1.7406143344709897,0.3507257539239844,50.0,,13.0,4.028068420610524,0.5332879622647698,0.39078498293515357,1.7873769568797113,52.0,50.0,30.0,13.0,1.0,0.0,1.0
30.0,8,2009,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9447204547777899,30.75,1.5358361774744027,0.40638181714093785,56.0,,10.0,4.016527671246842,0.6030350001716757,0.43856655290102387,1.309337064035001,64.0,56.0,30.0,10.0,1.0,0.0,1.0
30.0,8,2010,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9569908952249324,30.22222222222222,1.7406143344709897,0.4249415244195491,52.0,4.0,14.0,4.1257171282270395,0.590958546611314,0.46757679180887374,1.2319713552993843,8.0,52.0,4.0,14.0,1.0,1.0,1.0
30.0,8,2011,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.921851460382441,26.555555555555557,1.7406143344709897,0.3778562530220115,40.0,,4.0,4.0363396949594526,0.5553841677282259,0.4061433447098976,1.915512235074978,41.0,40.0,30.0,4.0,1.0,0.0,1.0
30.0,8,2012,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9136427495912649,22.545454545454547,2.150170648464164,0.408473039237056,21.0,,19.0,3.923784856974466,0.5141879545407563,0.4249146757679181,1.4916198711547795,21.0,21.0,30.0,19.0,1.0,0.0,1.0
30.0,8,2013,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9606119627004988,21.4,1.9453924914675766,0.33279705644073204,57.0,,8.0,4.064327342157079,0.5346595965137119,0.3583617747440273,1.555286048693707,60.0,57.0,30.0,8.0,1.0,0.0,1.0
30.0,8,2014,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9022212908192064,29.25,1.5358361774744027,0.32184406628904016,50.0,,4.0,4.074024296571043,0.5976203263959583,0.40784982935153585,1.7282313297667315,55.0,50.0,30.0,4.0,1.0,0.0,1.0
30.0,8,2015,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9467206856852397,30.75,1.5358361774744027,0.3342246401913324,54.0,,21.0,4.014216323766476,0.5591898945519083,0.4061433447098976,1.5097082052340907,58.0,54.0,30.0,21.0,1.0,0.0,1.0
30.0,8,2016,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9260790936410132,28.375,1.5358361774744027,0.30756858480241306,50.0,,3.0,4.150566296034357,0.6103722167550326,0.3856655290102389,1.5191555627524775,51.0,50.0,30.0,3.0,1.0,0.0,1.0
30.0,8,2017,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9540702056713536,23.2,1.9453924914675766,0.3881028272475945,28.0,,13.0,4.12021411631481,0.5130944469361735,0.40102389078498296,1.5401326538959603,29.0,28.0,30.0,13.0,1.0,0.0,1.0
30.0,8,2018,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9450950253036644,22.636363636363637,2.150170648464164,0.3655200068534664,57.0,5.0,14.0,3.981992352574907,0.5178765146493196,0.4180887372013652,1.7841393880009422,58.0,57.0,5.0,14.0,1.0,1.0,1.0
30.0,8,2019,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.94225332229526,25.22222222222222,1.7406143344709897,0.37885222359586535,48.0,,16.0,4.0510146843216885,0.5571579393118848,0.3924914675767918,1.8245083556720285,50.0,48.0,30.0,16.0,1.0,0.0,1.0
30.0,8,2020,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9051733380796818,25.333333333333332,1.7406143344709897,0.3487561055426257,48.0,,9.0,3.992672131998836,0.5409743541994834,0.3993174061433447,1.5283383500631835,50.0,48.0,30.0,9.0,1.0,0.0,1.0
30.0,8,2021,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9427301980150189,22.454545454545453,2.150170648464164,0.3477589297070404,54.0,1.0,10.0,4.05488904588645,0.5872977364122005,0.42150170648464164,1.5181980884696202,58.0,54.0,1.0,10.0,1.0,1.0,1.0
30.0,8,2022,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9353106438375691,27.77777777777778,1.7406143344709897,0.32209029763156066,56.0,,14.0,3.9447038634240714,0.5887187491106233,0.4300341296928328,1.447751766331876,60.0,56.0,30.0,14.0,1.0,0.0,1.0
30.0,8,2023,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9440963873494255,26.4,1.9453924914675766,0.36922910692633326,57.0,11.0,4.0,4.054181159771288,0.5760872790015678,0.44368600682593856,1.4438507560641565,59.0,57.0,11.0,4.0,1.0,1.0,1.0
30.0,8,2024,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9409179899487912,21.1,1.9453924914675766,0.3045006011464887,56.0,,18.0,4.060196674084307,0.5511302624000157,0.3651877133105802,1.3469231623390947,58.0,56.0,30.0,18.0,1.0,0.0,1.0
30.0,8,2025,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.9369478170411009,24.77777777777778,1.6382252559726962,0.2888414980159715,58.0,10.0,2.0,4.147142062061076,0.5773258636338858,0.378839590443686,1.4681116908100162,15.0,58.0,10.0,2.0,1.0,1.0,1.0
30.0,8,2026,0.3,0.5,fixed,0.8,0.15,30.0,1.0,0.47500000000000003,586,0.939931785849435,25.5,1.9453924914675766,0.3749463363759046,55.0,4.0,7.0,4.012373076921719,0.5777373395487718,0.44197952218430037,1.312344394167123,55.0,55.0,4.0,7.0,1.0,1.0,1.0
