noise_ratio,coupling,seed,onset_threshold,n_surrogates,surrogate_method,obs_mean_synchrony,p_mean_synchrony,null_mean_mean_synchrony,null_sd_mean_synchrony,obs_peak_amplitude,p_peak_amplitude,null_mean_peak_amplitude,null_sd_peak_amplitude,obs_dwell_time,p_dwell_time,null_mean_dwell_time,null_sd_dwell_time,obs_switching_rate,p_switching_rate,null_mean_switching_rate,null_sd_switching_rate,obs_bimodality_coefficient,p_bimodality_coefficient,null_mean_bimodality_coefficient,null_sd_bimodality_coefficient,p_onset_defined,p_recovery_defined,obs_onset_defined,obs_recovery_defined
0.3,0.3,1017,0.5,99,prtf,0.08371870463414825,0.13,0.006963551269233731,0.060188714209888465,0.5020681728379629,0.08,0.3830991724686176,0.08025901934449284,,,,,0.0,1.0,0.0,0.0,0.4554691950805202,0.45,0.4475745395291399,0.07451580091605534,1.0,1.0,1.0,1.0
0.3,0.3,1018,0.5,99,prtf,0.04187973010491343,0.24,0.002167247601591089,0.058613577081342565,0.3422061911467787,0.63,0.3783824360500632,0.0934986855629281,,,,,0.0,1.0,0.0,0.0,0.4531489135905032,0.43,0.44267914905044276,0.06776035066917017,1.0,1.0,1.0,1.0
0.3,0.3,1019,0.5,99,prtf,0.05861761999987259,0.13,0.0056799752559665035,0.05725407388942711,0.5093472342573118,0.09,0.3906925732794593,0.08255842343776287,,,,,0.0,1.0,0.0,0.0,0.4712373463340555,0.44,0.4548731007799647,0.06507989255908544,1.0,1.0,1.0,1.0
0.3,0.3,1020,0.5,99,prtf,0.07879356576749638,0.08,-0.004001792299895609,0.05199740537057492,0.41295875867318077,0.35,0.37667729387764376,0.08062251271320559,,,,,0.0,1.0,0.0,0.0,0.487810708305315,0.28,0.4476249811658588,0.07667090612058096,1.0,1.0,1.0,1.0
0.3,0.3,1021,0.5,99,prtf,0.017528033783980025,0.37,0.006841022345876406,0.06256039577091782,0.48010365509439146,0.19,0.40171767680198045,0.08178963124783234,,,,,0.0,1.0,0.0,0.0,0.490870134417776,0.28,0.4407705106345332,0.06595501100130056,1.0,1.0,1.0,1.0
0.3,0.3,1022,0.5,99,prtf,0.04786139255638041,0.18,-0.003922383699289695,0.05668726342698997,0.4209942864963212,0.28,0.3804119804970428,0.0873941093365342,,,,,0.0,1.0,0.0,0.0,0.4575767565935189,0.44,0.441649707203129,0.06430846258591688,1.0,1.0,1.0,1.0
0.3,0.3,1023,0.5,99,prtf,-0.005580931009985303,0.57,0.00044914221408506465,0.061863508694760094,0.3772324121288572,0.49,0.3771326973427755,0.0950662228281023,,,,,0.0,1.0,0.0,0.0,0.5295760890730287,0.1,0.4439422126268105,0.06725089197138322,1.0,1.0,1.0,1.0
0.3,0.3,1024,0.5,99,prtf,0.15400352081908386,0.01,-0.02013031073087065,0.06465862067171538,0.41031500975118484,0.34,0.37237577420604884,0.08836626002557675,,,,,0.0,1.0,0.0,0.0,0.5024171319798388,0.24,0.44481072723230164,0.0667231836967239,1.0,1.0,1.0,1.0
0.3,0.3,1025,0.5,99,prtf,0.12431590753596178,0.07,0.004908074180939517,0.07022108053069553,0.4620327441589039,0.24,0.3891382080925121,0.10835245754183924,,,,,0.0,1.0,0.0,0.0,0.43795580000229567,0.48,0.4399395661466153,0.07871526576028345,1.0,1.0,1.0,1.0
0.3,0.3,1026,0.5,99,prtf,-0.02691815555459989,0.67,-0.0012360983066969685,0.057192022875181416,0.3967612627310576,0.45,0.372516577802584,0.08752624088757655,,,,,0.0,1.0,0.0,0.0,0.43680859237115294,0.58,0.44873974695106356,0.07098983312811871,1.0,1.0,1.0,1.0
0.3,0.3,1027,0.5,99,prtf,0.08523863512459072,0.05,-0.002392035592522522,0.053422908902139674,0.462096585662876,0.27,0.40227628329649134,0.09096637353321842,,,,,0.0,1.0,0.0,0.0,0.46576652689485387,0.39,0.4459578024532237,0.06424518830566216,1.0,1.0,1.0,1.0
0.3,0.3,1028,0.5,99,prtf,0.12364834867986477,0.05,0.006568426041503699,0.06816294692427563,0.41963881169900874,0.42,0.38555130441533025,0.09684519484921136,,,,,0.0,1.0,0.0,0.0,0.5059988163050531,0.22,0.44754280310571865,0.06667729213423482,1.0,1.0,1.0,1.0
0.3,0.3,1029,0.5,99,prtf,0.18966749263672966,0.02,0.006823354038638058,0.05666442794416266,0.5479902302150819,0.04,0.4000190720887977,0.08337669683952152,10.0,0.92,10.387205387205386,5.2625957466380635,0.44280442804428044,1.0,0.563569272056357,0.21045151549689256,0.5735396049228667,0.06,0.4322811487967238,0.07257946835877475,1.0,1.0,1.0,1.0
0.3,0.6,1000,0.5,99,prtf,0.38232563384860296,0.01,0.005826951611032546,0.1305791452941245,0.7579769114767049,0.03,0.5301821374183577,0.12828436386742978,47.0,0.02,17.994640852974186,4.217914909305196,0.8856088560885609,0.02,2.3168958962316895,0.518089610588241,0.4902567053201116,0.29,0.45688684011943503,0.05846258190900763,1.0,1.0,1.0,1.0
0.3,0.6,1001,0.5,99,prtf,0.3773683765451456,0.01,-0.007928420058583562,0.11595785152706119,0.8540569695073854,0.01,0.5265854113860183,0.12823103683240067,39.0,0.04,20.236207311207313,5.3297007371461635,1.1070110701107012,0.04,2.2990048082299004,0.4876463406819778,0.521439811313909,0.21,0.4619578831413697,0.07082055505361001,1.0,1.0,1.0,1.0
0.3,0.6,1002,0.5,99,prtf,0.3660014151552994,0.01,0.015030189007523197,0.08817388478282485,0.8827708898591784,0.01,0.574139661563014,0.10957847551666279,13.25,0.3,17.6993265993266,4.477084459354103,1.7712177121771218,0.7,1.4760147601476017,0.3271717585489278,0.46289385776299335,0.57,0.46805465634139565,0.05885270796053389,1.0,1.0,1.0,1.0
0.3,0.6,1003,0.5,99,prtf,0.4072542386484623,0.01,-0.0110240635730759,0.16826023487537137,0.7676387402241949,0.01,0.5218262301224469,0.14112640949644525,26.6,0.58,25.016430174763506,8.331754619483307,2.2140221402214024,1.0,2.3325505982332553,0.574839812443901,0.621128966405234,0.01,0.4680631802159634,0.0684304724169568,1.0,1.0,1.0,1.0
0.3,0.6,1004,0.5,99,prtf,0.4188615494486889,0.01,0.0011212830346402686,0.11522205921324426,0.8910415752209021,0.01,0.5642933765284832,0.11716118604066747,34.333333333333336,0.02,13.240550414792839,2.5533460488649333,1.1070110701107012,0.02,3.31879682433188,0.6660828606513561,0.510045721351498,0.35,0.4743838853509361,0.06791701995140088,1.0,1.0,1.0,1.0
0.3,0.6,1005,0.5,99,prtf,0.46671577352754384,0.01,0.003172051396965846,0.11028390258138114,0.8113005885180087,0.01,0.5110336396829473,0.12355296616838266,36.75,0.1,26.157166907166907,5.055380373304454,1.7712177121771218,0.48,2.2990048082299013,0.4569329753601478,0.5742257806184833,0.05,0.45308716768341245,0.0597127382810097,1.0,1.0,1.0,1.0
0.3,0.6,1006,0.5,99,prtf,0.3992067013843444,0.01,0.006466711637609299,0.10608032171341372,0.8362946340168661,0.01,0.5094634747845759,0.10804143142198694,25.0,0.14,18.444035594035597,5.265133866688465,1.7712177121771218,0.7,2.220731298222073,0.5249390623401576,0.42361537035536506,0.63,0.4470570171453864,0.07354374540511734,1.0,1.0,1.0,1.0
0.3,0.6,1007,0.5,99,prtf,0.4464827310077161,0.01,0.005854654588145331,0.12115477732941866,0.8497895606050064,0.01,0.5545873190477206,0.12360549519207374,47.333333333333336,0.22,35.30930735930736,11.902670312328684,1.3284132841328413,0.78,1.7063625181706366,0.501347827323684,0.5320283931686062,0.19,0.4667677793124628,0.059149115533322145,1.0,1.0,1.0,1.0
0.3,0.6,1008,0.5,99,prtf,0.3946560999343636,0.01,-0.011312218078174145,0.10164691794034635,0.8968651293794795,0.01,0.5406838392179372,0.11588413780087198,24.0,0.24,20.443055737752708,5.440130304649351,1.992619926199262,0.44,2.4846248462484626,0.6072050859243829,0.5396660249322159,0.12,0.46295011760148674,0.05919265708764016,1.0,1.0,1.0,1.0
0.3,0.6,1009,0.5,99,prtf,0.4351986499145902,0.01,0.008123223669568615,0.10266356410030365,0.9159132536788861,0.01,0.5335124585477117,0.1199468762255925,22.75,0.48,19.998665223665228,5.281743128965706,1.7712177121771218,0.56,2.2073129822207314,0.5201529452760496,0.37928442298573584,0.84,0.45914064213517497,0.06910232717069273,1.0,1.0,1.0,1.0
0.3,0.6,1010,0.5,99,prtf,0.3715891786553223,0.01,0.0023053458331335312,0.11768238922120437,0.8208214914086222,0.01,0.5350693639727557,0.12182969507911555,40.0,0.02,20.734848484848484,4.877273165983939,0.6642066420664207,0.02,2.0172201722017222,0.5009848970170467,0.44273427863674203,0.61,0.4657821567889524,0.06378311338801024,1.0,1.0,1.0,1.0
0.3,0.6,1011,0.5,99,prtf,0.42994692082180846,0.01,-0.01844182872081812,0.10504835211899241,0.828025146417988,0.01,0.5030360096685961,0.1263575004282439,37.333333333333336,0.52,30.335714285714282,10.185819832295124,1.3284132841328413,0.76,1.717544448171755,0.46170691664355895,0.5937174751040649,0.02,0.4649481436207594,0.06525527556619776,1.0,1.0,1.0,1.0
0.3,0.6,1012,0.5,99,prtf,0.5063847146849695,0.01,-0.013487706225201145,0.1370781345738083,0.7998071574755091,0.01,0.5389161059527795,0.13842584604486544,30.4,0.4,25.439241622574954,5.698503945102843,2.2140221402214024,0.68,2.609862462260986,0.5434950427316928,0.5279860933266024,0.19,0.46800983306420135,0.06823463912235327,1.0,1.0,1.0,1.0
0.3,0.6,1013,0.5,99,prtf,0.4124843820114831,0.01,0.002619894408065794,0.1561838264016025,0.8658834484786944,0.01,0.5677423488287086,0.1381064072822132,55.0,0.02,24.160690235690236,5.130889987477992,0.8856088560885609,0.02,2.0038018562003805,0.40674028648219174,0.59689039029452,0.03,0.47039708763757837,0.06379999562580752,1.0,1.0,1.0,1.0
0.3,0.6,1014,0.5,99,prtf,0.41185359519405274,0.01,0.0015111403688194028,0.14688599530195656,0.8165605716227586,0.01,0.528667606665472,0.14249368130296258,55.0,0.02,18.805455347122013,4.027202520729302,0.6642066420664207,0.02,2.558425584255843,0.4809486442997171,0.5143664822896361,0.12,0.4518020507622911,0.057628111228919185,1.0,1.0,1.0,1.0
0.3,0.6,1015,0.5,99,prtf,0.4656718920190685,0.01,-0.007682433560100584,0.12562804740183106,0.7784385505915614,0.01,0.5256081671236631,0.13419985225128991,25.4,1.0,26.645189995189995,6.7666292315914225,1.992619926199262,0.86,2.0530023482053004,0.44709665530743514,0.5583377715041534,0.14,0.4716317455333145,0.06901693450523569,1.0,1.0,1.0,1.0
0.3,0.6,1016,0.5,99,prtf,0.3635561898420592,0.01,0.007661749296786136,0.14185537002887294,0.7822128314157024,0.03,0.5131803608959092,0.1495427263647337,37.0,0.04,17.016534391534396,4.886175397327244,0.8856088560885609,0.06,1.9054008721905407,0.5019118639519592,0.4593615027767618,0.5,0.45379585664373734,0.06546317574306601,1.0,1.0,1.0,1.0
0.3,0.6,1017,0.5,99,prtf,0.39002273619783273,0.01,0.0004991701078905694,0.0892229961857025,0.7757600253084743,0.01,0.5059869371373068,0.10183270170420906,30.666666666666668,0.1,20.798953823953823,5.610137092001634,1.1070110701107012,0.12,1.9344738901934473,0.5105747594483883,0.5037797316101641,0.28,0.46026135948912106,0.07111854262278308,1.0,1.0,1.0,1.0
0.3,0.6,1018,0.5,99,prtf,0.41001240709958087,0.01,0.018817870947469173,0.12539227324766578,0.7393421402364196,0.06,0.5110293133633281,0.14525659311195913,55.5,0.02,27.994516594516593,7.13084622213841,0.8856088560885609,0.12,1.7197808341719787,0.43347535759568573,0.5803056502221663,0.01,0.4543549074320931,0.054113009862744074,1.0,1.0,1.0,1.0
0.3,0.6,1019,0.5,99,prtf,0.34243134900483907,0.01,0.015216137556793944,0.1402262270827016,0.8366804718202786,0.01,0.5345422022487508,0.1307845584981232,23.333333333333332,0.12,16.50228475228475,3.1819618254662636,1.3284132841328413,0.14,2.0887845242088785,0.3888702173053781,0.4492286008449928,0.49,0.45893198943642105,0.06463848390170858,1.0,1.0,1.0,1.0
0.3,0.6,1020,0.5,99,prtf,0.4211500579415653,0.01,0.0002701212007201016,0.09880960042753323,0.850485094524331,0.01,0.5571966495069317,0.12004194626888388,30.5,0.2,22.697438672438675,4.785920563885118,1.7712177121771218,0.36,2.319132282231913,0.4554377899452756,0.5898804787778796,0.04,0.46712566469135286,0.06637282914150437,1.0,1.0,1.0,1.0
0.3,0.6,1021,0.5,99,prtf,0.3948556400943067,0.01,0.017847657393366842,0.10596484855253975,0.7746775607384551,0.01,0.5535405012812651,0.09554011875955803,22.166666666666668,0.82,22.248384640051306,5.123405242317169,2.4354243542435423,0.88,2.383987476238399,0.43920703356608753,0.559639481631093,0.05,0.4610768257359297,0.06119513928739531,1.0,1.0,1.0,1.0
0.3,0.6,1022,0.5,99,prtf,0.38266804422158307,0.01,-0.0008494521415277096,0.1643086669551888,0.7845080059748224,0.01,0.5145248735301812,0.14334450065677032,25.25,0.06,14.552127333945519,3.46498662258256,1.5498154981549817,0.04,2.998993626299899,0.6320024220295312,0.52718797394319,0.14,0.4630945427745557,0.06419054019703097,1.0,1.0,1.0,1.0
0.3,0.6,1023,0.5,99,prtf,0.26986382694420347,0.01,-0.019766524123679494,0.11704688092209917,0.83426493455485,0.01,0.5034890502539858,0.12825755534051514,36.0,0.24,24.43097643097643,9.638547834899821,0.8856088560885609,0.48,1.3530135301353015,0.38980456610092046,0.5802726267699757,0.07,0.47157732201452196,0.064734717683511,1.0,1.0,1.0,1.0
0.3,0.6,1024,0.5,99,prtf,0.4939348239852778,0.01,-0.03813175828418649,0.16385311837288366,0.8183154009827315,0.02,0.5130901472299509,0.14489130188232927,26.8,0.42,23.300224466891134,4.587075052077186,2.2140221402214024,1.0,2.4220060382422,0.4459764933814926,0.4620912831198364,0.54,0.46092594437546563,0.06162255814299007,1.0,1.0,1.0,1.0
0.3,0.6,1025,0.5,99,prtf,0.4254986784386112,0.01,-0.005011608486260938,0.1279835871422534,0.8723327721456167,0.01,0.5353362946806278,0.13086056574426103,19.4,0.1,14.60636487530427,2.42165842881985,2.2140221402214024,0.1,3.148831488314883,0.5036403125986795,0.40486770347986145,0.8,0.45749812918880856,0.06072088838693097,1.0,1.0,1.0,1.0
0.3,0.6,1026,0.5,99,prtf,0.3079079497341508,0.01,0.002946180867225772,0.11339165365890282,0.8610100909433798,0.01,0.5590560739790128,0.12730206369319835,21.333333333333332,0.88,20.802212602212606,7.382762633055412,1.3284132841328413,1.0,1.556524656155653,0.44444445005828587,0.5133889874666225,0.29,0.46653012530283294,0.07174126269205489,1.0,1.0,1.0,1.0
0.3,0.6,1027,0.5,99,prtf,0.3704717576417685,0.01,-0.004698101741804596,0.10489694934770061,0.8694906071680293,0.01,0.5797724945876881,0.11467016968363662,32.333333333333336,0.04,17.02770562770563,3.638860006425819,1.1070110701107012,0.02,2.493570390249357,0.49868020466714313,0.5826513029549651,0.02,0.4627526222452069,0.055899237569113976,1.0,1.0,1.0,1.0
0.3,0.6,1028,0.5,99,prtf,0.44004673542607414,0.01,0.00627493063857679,0.1513787080022547,0.8416852377647288,0.01,0.5485402249300665,0.143463195454058,19.0,0.9,19.616097482764147,4.4510442994706,3.0996309963099633,0.88,2.7686458682768644,0.5616899869003017,0.5324892331172196,0.14,0.47234746618345064,0.05823134189027088,1.0,1.0,1.0,1.0
0.3,0.6,1029,0.5,99,prtf,0.4961675239414133,0.01,0.011826912371622051,0.11851984804499276,0.8951359014619742,0.01,0.5953776582662017,0.11402989347435612,74.5,0.04,31.490548340548344,8.596342547500292,0.8856088560885609,0.04,2.001565470200157,0.4701112481482176,0.6734353151193735,0.02,0.47022371273187497,0.0681129930613304,1.0,1.0,1.0,1.0
0.5,0.0,1000,0.5,99,prtf,-0.05740961421475631,0.83,0.002754375417427789,0.06334678448427074,0.4083411011636271,0.35,0.37293665140055177,0.09994875066543761,,,,,0.0,1.0,0.0,0.0,0.371847426233376,0.91,0.44158350922665907,0.06140691004363346,1.0,1.0,1.0,1.0
0.5,0.0,1001,0.5,99,prtf,0.06208227489885369,0.15,-0.001408279181884868,0.058141865388449745,0.40877407297004503,0.35,0.3705354343797545,0.08983448251816616,,,,,0.0,1.0,0.0,0.0,0.4315705969478569,0.65,0.45233720206733735,0.06823497858990056,1.0,1.0,1.0,1.0
0.5,0.0,1002,0.5,99,prtf,0.056976218155324075,0.15,0.0021825612811914564,0.05768499553283106,0.4320970609238408,0.34,0.37168673435446414,0.09858825775093955,,,,,0.0,1.0,0.0,0.0,0.42321462663714926,0.72,0.45526377956778913,0.06571553710243937,1.0,1.0,1.0,1.0
0.5,0.0,1003,0.5,99,prtf,-0.09386959515267136,0.97,0.006845350248357193,0.055010895497161066,0.2886565657778213,0.84,0.37086191859055223,0.09269489598761042,,,,,0.0,1.0,0.0,0.0,0.412603814013757,0.72,0.4414115957279741,0.06544064010996177,1.0,1.0,1.0,1.0
0.5,0.0,1004,0.5,99,prtf,0.012577315441433545,0.38,-0.004029841329214863,0.059916558579585624,0.43239534355373954,0.3,0.37221431542252426,0.0948791468526372,,,,,0.0,1.0,0.0,0.0,0.48823680223821175,0.34,0.44806391960413483,0.07204093157474727,1.0,1.0,1.0,1.0
0.5,0.0,1005,0.5,99,prtf,0.0484109893085613,0.25,0.002462624891606689,0.055333384482508546,0.3696285537630597,0.51,0.3639036126738849,0.09570333823894729,,,,,0.0,1.0,0.0,0.0,0.5246594694538399,0.15,0.4474788769282206,0.0645650187649223,1.0,1.0,1.0,1.0
0.5,0.0,1006,0.5,99,prtf,-0.02573180483971494,0.64,0.0012610285573479432,0.06864859555742209,0.4396217583444702,0.3,0.37340710147247086,0.10035352882560739,,,,,0.0,1.0,0.0,0.0,0.2661455313364635,1.0,0.44225663810158516,0.06112197165598842,1.0,1.0,1.0,1.0
0.5,0.0,1007,0.5,99,prtf,0.03512359506427994,0.27,0.001447100642684129,0.06162407079864771,0.2917883506196131,0.86,0.38303961908884315,0.08687916659464469,,,,,0.0,1.0,0.0,0.0,0.4944045864947749,0.18,0.43962594128194,0.05870354724479127,1.0,1.0,1.0,1.0
0.5,0.0,1008,0.5,99,prtf,0.054112878763435436,0.2,-0.0036163361451544383,0.06175517663337792,0.5018751057681005,0.07,0.3624900320625447,0.08832939098018562,,,,,0.0,1.0,0.0,0.0,0.552874797504357,0.04,0.43982352579839906,0.06340402958731334,1.0,1.0,1.0,1.0
0.5,0.0,1009,0.5,99,prtf,0.05689400705593063,0.21,0.0071603385906429855,0.06283463548145946,0.47815379415530135,0.14,0.3840401517015091,0.09472830362598379,,,,,0.0,1.0,0.0,0.0,0.35184180910211416,0.92,0.44161924390745594,0.06633059442387837,1.0,1.0,1.0,1.0
0.5,0.0,1010,0.5,99,prtf,-0.06829073558304961,0.91,0.010252951005213218,0.05887465230498431,0.3511613174334899,0.61,0.3802981675969645,0.10450897820454416,,,,,0.0,1.0,0.0,0.0,0.3866679642556968,0.81,0.4371079165909566,0.06043332209993122,1.0,1.0,1.0,1.0
0.5,0.0,1011,0.5,99,prtf,0.038995708107064105,0.18,-0.004648542180707263,0.05412010264705542,0.5834169069264172,0.02,0.37003001326290513,0.08524236984646262,20.0,0.4,14.173400673400671,5.434307704038888,0.44280442804428044,1.0,0.5747512020574751,0.22121957656971486,0.5549362712407789,0.1,0.45748824468499777,0.06894780502385779,1.0,1.0,1.0,1.0
0.5,0.0,1012,0.5,99,prtf,0.02040796260298903,0.23,-0.01035603333219123,0.05304910924249787,0.3245491923742159,0.65,0.363228623893664,0.09491867962680381,,,,,0.0,1.0,0.0,0.0,0.43550474525455457,0.55,0.4484513645057034,0.06832111290845161,1.0,1.0,1.0,1.0
0.5,0.0,1013,0.5,99,prtf,-0.021057957369357276,0.67,0.0027520794769317577,0.056863711542893346,0.5137496995759876,0.06,0.3692920852864485,0.0877574815619415,,,,,0.0,1.0,0.0,0.0,0.5829847725339969,0.03,0.4447003271103797,0.06391479458195823,1.0,1.0,1.0,1.0
0.5,0.0,1014,0.5,99,prtf,0.013353056992231757,0.4,-0.0002753677749533723,0.06093502222438344,0.44056371086127893,0.25,0.370106217130561,0.09795680571282976,,,,,0.0,1.0,0.0,0.0,0.45078052242885847,0.58,0.45955162063452115,0.06698185216719564,1.0,1.0,1.0,1.0
0.5,0.0,1015,0.5,99,prtf,0.04420655201424799,0.21,-0.0007303558641268616,0.05041961569055841,0.35628489184036305,0.54,0.35528613473768905,0.09066244682178393,,,,,0.0,1.0,0.0,0.0,0.4546321702511199,0.46,0.44807801079580645,0.07824077721849008,1.0,1.0,1.0,1.0
0.5,0.0,1016,0.5,99,prtf,-0.005610069632879855,0.62,0.010771051114510342,0.05580461809859454,0.29274800978065607,0.82,0.3758058774623354,0.10134755571673741,,,,,0.0,1.0,0.0,0.0,0.3768630350643023,0.74,0.42984837168551593,0.0699907523007418,1.0,1.0,1.0,1.0
0.5,0.0,1017,0.5,99,prtf,0.00025186276836908173,0.54,0.007558903159244184,0.05682524125189223,0.3858981566619577,0.46,0.38483684271059526,0.07750818768231814,,,,,0.0,1.0,0.0,0.0,0.44496785766247754,0.53,0.4527525647998348,0.07499535428590696,1.0,1.0,1.0,1.0
0.5,0.0,1018,0.5,99,prtf,-0.05091317312312574,0.79,-0.0027326437782482383,0.05986911416425034,0.29864275588219047,0.78,0.3572652895378588,0.08602438726098098,,,,,0.0,1.0,0.0,0.0,0.5175163269663813,0.19,0.4526567617398426,0.06864284798290889,1.0,1.0,1.0,1.0
0.5,0.0,1019,0.5,99,prtf,-0.0318163587248585,0.74,0.0022323183121746833,0.0541267800299022,0.4308221301599074,0.23,0.3764855114342656,0.08188742915171396,,,,,0.0,1.0,0.0,0.0,0.5290853429898034,0.18,0.4651547014252492,0.06466383502524355,1.0,1.0,1.0,1.0
0.5,0.0,1020,0.5,99,prtf,-0.014801418763250277,0.56,-0.006046563922456754,0.05517847045765328,0.3866164181883379,0.39,0.3616794682891292,0.09145233255400811,,,,,0.0,1.0,0.0,0.0,0.41105491377953784,0.73,0.45206893600546966,0.07124122349502451,1.0,1.0,1.0,1.0
0.5,0.0,1021,0.5,99,prtf,-0.059498864622480684,0.83,0.0028718094373433893,0.06517803542479984,0.4646380373090019,0.19,0.38657769549921817,0.08431192399032963,,,,,0.0,1.0,0.0,0.0,0.4093071718468255,0.72,0.44129576664716286,0.06349358765086051,1.0,1.0,1.0,1.0
0.5,0.0,1022,0.5,99,prtf,-0.0480272454970854,0.81,-0.0020452466903556218,0.048533144974610455,0.3590350503270312,0.54,0.3688999236042894,0.08527090680634163,,,,,0.0,1.0,0.0,0.0,0.3926187025342966,0.84,0.45320234315797087,0.06665358873644014,1.0,1.0,1.0,1.0
0.5,0.0,1023,0.5,99,prtf,-0.09384867215173796,0.92,0.005571719699277066,0.061464345444816645,0.20115337503882652,0.96,0.3757536580852681,0.09454659974059257,,,,,0.0,1.0,0.0,0.0,0.5225336939716069,0.13,0.44074289647896414,0.0742767191253779,1.0,1.0,1.0,1.0
0.5,0.0,1024,0.5,99,prtf,0.03996498742810726,0.17,-0.012832742454026574,0.049346898418105065,0.3628481708659833,0.44,0.3549351253882004,0.09853816370983368,,,,,0.0,1.0,0.0,0.0,0.4821349943420058,0.34,0.4582167017939301,0.06490983449774555,1.0,1.0,1.0,1.0
0.5,0.0,1025,0.5,99,prtf,0.043572256085060435,0.33,0.011062754704051223,0.06471400705968204,0.3561040718764478,0.55,0.3801432533592989,0.1015886556188019,,,,,0.0,1.0,0.0,0.0,0.42901515100792625,0.61,0.4516639635348446,0.06680939087308888,1.0,1.0,1.0,1.0
0.5,0.0,1026,0.5,99,prtf,-0.1020595697756768,0.97,-0.00391682359760467,0.06022422837795,0.3058075484250401,0.76,0.36119695451271994,0.08747242068222763,,,,,0.0,1.0,0.0,0.0,0.3695924658622749,0.83,0.4470563541353934,0.07542588899287846,1.0,1.0,1.0,1.0
0.5,0.0,1027,0.5,99,prtf,-0.04710689410357586,0.81,-0.0038191145702382973,0.048749346660254975,0.22450303529565227,0.96,0.36933473759448116,0.09734141200790877,,,,,0.0,1.0,0.0,0.0,0.5082203287607868,0.29,0.45639725319146796,0.06716498851591224,1.0,1.0,1.0,1.0
0.5,0.0,1028,0.5,99,prtf,0.06071129272339947,0.22,0.008972650214088546,0.06669694139115814,0.36387274965055344,0.55,0.37385705437902494,0.10245121370080834,,,,,0.0,1.0,0.0,0.0,0.38581992988138925,0.89,0.46020446685686495,0.0656295803888207,1.0,1.0,1.0,1.0
0.5,0.0,1029,0.5,99,prtf,0.07537777092238135,0.09,0.0009234698412823947,0.056195936649315846,0.5271889910971518,0.04,0.3715052668622924,0.08467462259329203,,,13.333333333333334,1.5275252316519468,0.0,1.0,0.01341831600134183,0.07629174770549632,0.5153535225042756,0.12,0.43430949298408206,0.06519628352194878,1.0,1.0,1.0,1.0
0.5,0.3,1000,0.5,99,prtf,0.042861656404161105,0.26,0.00398045179209922,0.06798812200457022,0.4189432292861218,0.32,0.38313064740783637,0.10039629720221586,,,,,0.0,1.0,0.0,0.0,0.28042328632423275,0.98,0.4344139134034077,0.06914001610253827,1.0,1.0,1.0,1.0
0.5,0.3,1001,0.5,99,prtf,0.0672704783713728,0.09,-0.0015680753988930542,0.055683632227289476,0.4467754815494127,0.2,0.3676188115195285,0.08912133649774927,,,,,0.0,1.0,0.0,0.0,0.44643658005341563,0.55,0.4594891964520283,0.07409821631653021,1.0,1.0,1.0,1.0
0.5,0.3,1002,0.5,99,prtf,0.11635983974238491,0.02,0.004879505009477432,0.05760602958682817,0.5504428205848647,0.05,0.38125683567981417,0.0970351826939086,10.0,0.26,5.838383838383838,2.8694629758078523,0.44280442804428044,1.0,0.514368780051437,0.1756137783277869,0.4310707847979992,0.69,0.45287160718214203,0.06870746961049928,1.0,1.0,1.0,1.0
0.5,0.3,1003,0.5,99,prtf,0.02208217098357302,0.44,0.0025203480053692853,0.06203783277686362,0.37268429027475025,0.52,0.3845432344913897,0.09668784100984155,,,,,0.0,1.0,0.0,0.0,0.4962648946133287,0.17,0.42962021868626027,0.06376700884872658,1.0,1.0,1.0,1.0
0.5,0.3,1004,0.5,99,prtf,0.1084949113545625,0.05,-0.0022605931626778586,0.057463644334700935,0.5858174087270057,0.03,0.3865539091301444,0.08690634754521095,8.0,0.72,6.547979797979798,3.010847991464469,0.44280442804428044,1.0,0.6955160460695516,0.3178822821062347,0.5470931494105847,0.07,0.44389408747790504,0.07100867356028717,1.0,1.0,1.0,1.0
0.5,0.3,1005,0.5,99,prtf,0.11927878566496766,0.03,0.0010760875009562891,0.05929082235958873,0.364803449237589,0.45,0.3619583427006397,0.10402277865575348,,,,,0.0,1.0,0.0,0.0,0.6019889245000408,0.01,0.4433659062510002,0.06634345887923551,1.0,1.0,1.0,1.0
0.5,0.3,1006,0.5,99,prtf,0.01257589975582743,0.48,0.0023601881268261035,0.07106212491201967,0.5013276209009053,0.12,0.38003925826051155,0.09970919561962135,,,,,0.0,1.0,0.0,0.0,0.32379204210624896,0.98,0.4422893237748182,0.061347686353312246,1.0,1.0,1.0,1.0
0.5,0.3,1007,0.5,99,prtf,0.11547097631246526,0.06,0.0003957029951260052,0.06342422452003084,0.5060912556475492,0.13,0.39186562580885154,0.08727769018242364,,,,,0.0,1.0,0.0,0.0,0.40303387387233486,0.65,0.44339452282880587,0.06945898182616725,1.0,1.0,1.0,1.0
0.5,0.3,1008,0.5,99,prtf,0.12643639525820646,0.02,-0.004378990738071308,0.06394428769791677,0.5869658253377522,0.03,0.37092610696736134,0.09045689721251729,10.0,0.82,12.785690235690236,6.077063216404246,0.8856088560885609,0.96,0.7626076260762609,0.40655391638711313,0.5164333860123109,0.19,0.4453074272109296,0.07048440024229606,1.0,1.0,1.0,1.0
